SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO247356,26658,UPI,17-09-2024,P27559,19050,LDE10256,HDFC
SO247357,27595,AutoDebitEMI,17-09-2024,P27560,32250,LDE10257,HDFC
SO247358,28997,Cash,17-09-2024,P27561,77981,,NetCash
SO247359,29286,BankTransfer,17-09-2024,P27562,48664,,ICICI
SO247360,27420,BankTransfer,17-09-2024,P27563,75000,,ICICI
SO247361,26974,CreditCard,17-09-2024,P27564,18357,LDE10261,Canara Bank
SO247362,27947,UPI,17-09-2024,P27565,44250,LDE10262,HDFC
SO247363,28415,UPI,17-09-2024,P27566,18900,LDE10263,Canara Bank
SO247364,25559,BankTransfer,17-09-2024,P27567,69000,,ICICI
SO247365,28428,DebitCard,17-09-2024,P27568,69000,,HDFC
SO247366,30502,DebitCard,17-09-2024,P27569,62640,,ICICI
SO247367,29333,AutoDebitEMI,17-09-2024,P27570,24750,LDE10267,ICICI
SO247368,30696,BankTransferEMI,17-09-2024,P27571,23081.4,LDE10268,Andhra Bank
SO247369,27618,DebitCard,17-09-2024,P27572,159445,,Andhra Bank
SO247370,29823,Cash,17-09-2024,P27573,115821,,NetCash
SO247371,29007,DebitCard,17-09-2024,P27574,95570,,Andhra Bank
SO247372,30600,BankTransferEMI,17-09-2024,P27575,26397,LDE10272,Canara Bank
SO247373,29852,BankTransfer,17-09-2024,P27576,83250,,Andhra Bank
SO247374,26315,UPI,17-09-2024,P27577,21750,LDE10274,Axis
SO247375,25144,UPI,17-09-2024,P27578,59100,LDE10275,Andhra Bank
SO247376,29415,DebitCard,17-09-2024,P27579,78000,,ICICI
SO247377,27874,BankTransfer,17-09-2024,P27580,9077,,Andhra Bank
SO247378,30359,AutoDebitEMI,17-09-2024,P27581,12991.2,LDE10278,HDFC
SO247379,30011,BankTransferEMI,17-09-2024,P27582,32700,LDE10279,Axis
SO247380,27286,BankTransfer,18-09-2024,P27583,59140,,Canara Bank
SO247381,27160,AutoDebitEMI,18-09-2024,P27584,38921.4,LDE10281,Axis
SO247382,27658,Cash,18-09-2024,P27585,70000,,NetCash
SO247383,29809,BankTransfer,18-09-2024,P27586,68000,,HDFC
SO247384,27087,Cash,18-09-2024,P27587,286500,,NetCash
SO247385,29313,BankTransferEMI,18-09-2024,P27588,28821,LDE10285,Canara Bank
SO247386,26159,UPI,18-09-2024,P27589,24600,LDE10286,HDFC
SO247387,25420,AutoDebitEMI,18-09-2024,P27590,79800,LDE10287,ICICI
SO247388,28257,AutoDebitEMI,18-09-2024,P27591,2873.1,LDE10288,HDFC
SO247389,25733,DebitCard,18-09-2024,P27592,83000,,Andhra Bank
SO247390,25859,Cash,18-09-2024,P27593,61690,,NetCash
SO247391,29210,UPI,18-09-2024,P27594,16200,LDE10291,HDFC
SO247392,29033,AutoDebitEMI,18-09-2024,P27595,16350,LDE10292,Canara Bank
SO247393,27447,AutoDebitEMI,18-09-2024,P27596,40200,LDE10293,HDFC
SO247394,28527,AutoDebitEMI,18-09-2024,P27597,23244.3,LDE10294,HDFC
SO247395,28555,UPI,18-09-2024,P27598,25377,LDE10295,Canara Bank
SO247396,27109,Cash,18-09-2024,P27599,82499,,NetCash
SO247397,28104,BankTransfer,18-09-2024,P27600,87500,,Andhra Bank
SO247398,25408,AutoDebitEMI,18-09-2024,P27601,19050,LDE10298,ICICI
SO247399,28385,BankTransfer,18-09-2024,P27602,182000,,Canara Bank
SO247400,25240,Cash,18-09-2024,P27603,92000,,NetCash
SO247401,25850,UPI,18-09-2024,P27604,27840,LDE10301,HDFC
SO247402,29362,CreditCard,18-09-2024,P27605,29400,LDE10302,HDFC
SO247403,26020,CreditCard,18-09-2024,P27606,31621.2,LDE10303,ICICI
SO247404,28242,AutoDebitEMI,18-09-2024,P27607,36600,LDE10304,HDFC
SO247405,29508,DebitCard,18-09-2024,P27608,69920,,ICICI
SO247406,25905,AutoDebitEMI,18-09-2024,P27609,20850,LDE10306,Andhra Bank
SO247407,27505,BankTransferEMI,18-09-2024,P27610,20976,LDE10307,HDFC
SO247408,29164,AutoDebitEMI,19-09-2024,P27611,21750,LDE10308,HDFC
SO247409,26467,BankTransfer,19-09-2024,P27612,147000,,Andhra Bank
SO247410,28965,Cash,19-09-2024,P27613,74500,,NetCash
SO247411,26596,Cash,19-09-2024,P27614,70500,,NetCash
SO247412,27793,CreditCard,19-09-2024,P27615,47250,LDE10312,HDFC
SO247413,29577,DebitCard,19-09-2024,P27616,98000,,ICICI
SO247414,25106,UPI,19-09-2024,P27617,34950,LDE10314,Axis
SO247415,25099,UPI,19-09-2024,P27618,36600,LDE10315,Axis
SO247416,27714,UPI,19-09-2024,P27619,18357,LDE10316,HDFC
SO247417,27371,AutoDebitEMI,19-09-2024,P27620,54471,LDE10317,ICICI
SO247418,30374,AutoDebitEMI,19-09-2024,P27621,24149.7,LDE10318,Canara Bank
SO247419,25608,AutoDebitEMI,19-09-2024,P27622,47250,LDE10319,ICICI
SO247420,26195,BankTransfer,19-09-2024,P27623,72000,,Andhra Bank
SO247421,31042,DebitCard,19-09-2024,P27624,182400,,Andhra Bank
SO247422,25913,AutoDebitEMI,19-09-2024,P27625,43200,LDE10322,Canara Bank
SO247423,27013,CreditCard,19-09-2024,P27626,23249.7,LDE10323,Canara Bank
SO247424,25689,UPI,19-09-2024,P27627,20400,LDE10324,Andhra Bank
SO247425,29159,BankTransferEMI,19-09-2024,P27628,25779,LDE10325,Andhra Bank
SO247426,28975,DebitCard,19-09-2024,P27629,127000,,HDFC
SO247427,26522,Cash,19-09-2024,P27630,107500,,NetCash
SO247428,29283,BankTransferEMI,19-09-2024,P27631,91950,LDE10328,Canara Bank
SO247429,25220,CreditCard,19-09-2024,P27632,33600,LDE10329,Canara Bank
SO247430,30253,AutoDebitEMI,19-09-2024,P27633,54621,LDE10330,ICICI
SO247431,26952,Cash,19-09-2024,P27634,182500,,NetCash
SO247432,25236,BankTransferEMI,19-09-2024,P27635,21150,LDE10332,Axis
SO247433,27997,AutoDebitEMI,19-09-2024,P27636,56250,LDE10333,Axis
SO247434,28111,DebitCard,19-09-2024,P27637,115500,,Andhra Bank
SO247435,26098,UPI,19-09-2024,P27638,34650,LDE10335,ICICI
SO247436,26133,DebitCard,20-09-2024,P27639,75500,,ICICI
SO247437,28277,AutoDebitEMI,20-09-2024,P27640,24819,LDE10337,ICICI
SO247438,30135,AutoDebitEMI,20-09-2024,P27641,24749.7,LDE10338,Axis
SO247439,27827,BankTransferEMI,20-09-2024,P27642,20541,LDE10339,Andhra Bank
SO247440,29821,Cash,20-09-2024,P27643,151999,,NetCash
SO247441,29175,BankTransfer,20-09-2024,P27644,72000,,Canara Bank
SO247442,27257,BankTransfer,20-09-2024,P27645,48664,,ICICI
SO247443,30864,BankTransfer,20-09-2024,P27646,73480,,Andhra Bank
SO247444,30691,BankTransfer,20-09-2024,P27647,49500,,Axis
SO247445,30952,BankTransferEMI,20-09-2024,P27648,24750,LDE10345,HDFC
SO247446,25535,CreditCard,20-09-2024,P27649,18852,LDE10346,Andhra Bank
SO247447,26053,UPI,20-09-2024,P27650,21375,LDE10347,Andhra Bank
SO247448,25453,BankTransfer,20-09-2024,P27651,77000,,HDFC
SO247449,27296,UPI,20-09-2024,P27652,34800,LDE10349,HDFC
SO247450,29826,BankTransferEMI,20-09-2024,P27653,23250,LDE10350,ICICI
SO247451,28347,UPI,20-09-2024,P27654,27831,LDE10351,Andhra Bank
SO247452,27427,BankTransferEMI,20-09-2024,P27655,20541,LDE10352,HDFC
SO247453,30102,AutoDebitEMI,20-09-2024,P27656,54750,LDE10353,ICICI
SO247454,25776,BankTransferEMI,20-09-2024,P27657,40963.8,LDE10354,Andhra Bank
SO247455,29137,BankTransferEMI,20-09-2024,P27658,59100,LDE10355,Andhra Bank
SO247456,25658,AutoDebitEMI,20-09-2024,P27659,3173.1,LDE10356,Canara Bank
SO247457,25444,UPI,20-09-2024,P27660,25779,LDE10357,Axis
SO247458,25049,DebitCard,20-09-2024,P27661,76950,,ICICI
SO247459,29692,BankTransfer,20-09-2024,P27662,98020,,Andhra Bank
SO247460,26710,UPI,20-09-2024,P27663,22050,LDE10360,Andhra Bank
SO247461,29925,DebitCard,20-09-2024,P27664,83000,,Canara Bank
SO247462,29048,BankTransferEMI,20-09-2024,P27665,38977.8,LDE10362,Axis
SO247463,25435,BankTransfer,20-09-2024,P27666,123383,,HDFC
SO247464,26661,BankTransferEMI,21-09-2024,P27667,34746.3,LDE10364,ICICI
SO247465,25451,Cash,21-09-2024,P27668,66940,,NetCash
SO247466,28470,BankTransferEMI,21-09-2024,P27669,24000,LDE10366,ICICI
SO247467,26481,UPI,21-09-2024,P27670,20550,LDE10367,ICICI
SO247468,28923,BankTransferEMI,21-09-2024,P27671,37014.9,LDE10368,Andhra Bank
SO247469,29954,CreditCard,21-09-2024,P27672,22200,LDE10369,Canara Bank
SO247470,25121,BankTransferEMI,21-09-2024,P27673,38977.8,LDE10370,HDFC
SO247471,30588,AutoDebitEMI,21-09-2024,P27674,16755.6,LDE10371,ICICI
SO247472,29816,UPI,21-09-2024,P27675,20849.7,LDE10372,Andhra Bank
SO247473,26244,BankTransfer,21-09-2024,P27676,122000,,ICICI
SO247474,27872,AutoDebitEMI,21-09-2024,P27677,28491,LDE10374,HDFC
SO247475,25552,UPI,21-09-2024,P27678,23100,LDE10375,Canara Bank
SO247476,28540,DebitCard,21-09-2024,P27679,182400,,Andhra Bank
SO247477,28785,DebitCard,21-09-2024,P27680,137046,,Canara Bank
SO247478,28607,DebitCard,21-09-2024,P27681,192000,,Axis
SO247479,26247,AutoDebitEMI,21-09-2024,P27682,50850,LDE10379,ICICI
SO247480,30963,Cash,21-09-2024,P27683,68000,,NetCash
SO247481,27462,Cash,21-09-2024,P27684,116000,,NetCash
SO247482,29488,BankTransferEMI,21-09-2024,P27685,24285,LDE10382,Andhra Bank
SO247483,28014,UPI,21-09-2024,P27686,22050,LDE10383,HDFC
SO247484,28330,UPI,21-09-2024,P27687,19200,LDE10384,ICICI
SO247485,29830,UPI,21-09-2024,P27688,69450,LDE10385,Canara Bank
SO247486,27145,DebitCard,21-09-2024,P27689,62840,,ICICI
SO247487,29919,Cash,21-09-2024,P27690,76999,,NetCash
SO247488,26962,BankTransfer,21-09-2024,P27691,72500,,ICICI
SO247489,28228,BankTransferEMI,21-09-2024,P27692,26547,LDE10389,HDFC
SO247490,29237,CreditCard,21-09-2024,P27693,20550,LDE10390,Axis
SO247491,25031,Cash,21-09-2024,P27694,68970,,NetCash
SO247492,29449,Cash,22-09-2024,P27695,72000,,NetCash
SO247493,29106,UPI,22-09-2024,P27696,39750,LDE10393,ICICI
SO247494,26012,Cash,22-09-2024,P27697,68450,,NetCash
SO247495,25018,DebitCard,22-09-2024,P27698,72620,,ICICI
SO247496,30778,Cash,22-09-2024,P27699,49000,,NetCash
SO247497,27209,Cash,22-09-2024,P27700,53500,,NetCash
SO247498,28295,Cash,22-09-2024,P27701,98500,,NetCash
SO247499,28236,Cash,22-09-2024,P27702,73000,,NetCash
SO247500,28264,DebitCard,22-09-2024,P27703,97335,,HDFC
SO247501,26906,CreditCard,22-09-2024,P27704,18942,LDE10401,Andhra Bank
SO247502,27409,DebitCard,22-09-2024,P27705,73480,,Axis
SO247503,26622,DebitCard,22-09-2024,P27706,88490,,Andhra Bank
SO247504,30134,UPI,22-09-2024,P27707,26250,LDE10404,Axis
SO247505,26131,BankTransferEMI,22-09-2024,P27708,16656.9,LDE10405,Axis
SO247506,29334,Cash,22-09-2024,P27709,182000,,NetCash
SO247507,30878,Cash,22-09-2024,P27710,72000,,NetCash
SO247508,28483,BankTransfer,22-09-2024,P27711,190000,,HDFC
SO247509,28026,UPI,22-09-2024,P27712,27990,LDE10409,HDFC
SO247510,28700,BankTransferEMI,22-09-2024,P27713,54750,LDE10410,HDFC
SO247511,29518,BankTransferEMI,22-09-2024,P27714,91800,LDE10411,ICICI
SO247512,30056,UPI,22-09-2024,P27715,24669,LDE10412,Axis
SO247513,26946,Cash,22-09-2024,P27716,82000,,NetCash
SO247514,26532,BankTransfer,22-09-2024,P27717,89000,,HDFC
SO247515,25868,UPI,22-09-2024,P27718,32100,LDE10415,ICICI
SO247516,27331,BankTransfer,22-09-2024,P27719,194840,,HDFC
SO247517,28401,Cash,22-09-2024,P27720,109000,,NetCash
SO247518,29465,DebitCard,22-09-2024,P27721,122500,,Axis
SO247519,28396,UPI,22-09-2024,P27722,16200,LDE10419,Canara Bank
SO247520,27755,UPI,23-09-2024,P27723,56250,LDE10420,Canara Bank
SO247521,30396,Cash,23-09-2024,P27724,90010,,NetCash
SO247522,25453,AutoDebitEMI,23-09-2024,P27725,16755.6,LDE10422,Canara Bank
SO247523,28380,AutoDebitEMI,23-09-2024,P27726,32850,LDE10423,HDFC
SO247524,29002,BankTransfer,23-09-2024,P27727,109500,,Andhra Bank
SO247525,26497,CreditCard,23-09-2024,P27728,21450,LDE10425,Canara Bank
SO247526,28299,DebitCard,23-09-2024,P27729,187500,,ICICI
SO247527,28378,AutoDebitEMI,23-09-2024,P27730,47983.5,LDE10427,HDFC
SO247528,27181,BankTransferEMI,23-09-2024,P27731,24750,LDE10428,Canara Bank
SO247529,26737,Cash,23-09-2024,P27732,75500,,NetCash
SO247530,25736,AutoDebitEMI,23-09-2024,P27733,24900,LDE10430,HDFC
SO247531,27900,BankTransferEMI,23-09-2024,P27734,21786,LDE10431,Canara Bank
SO247532,30211,AutoDebitEMI,23-09-2024,P27735,13234.2,LDE10432,Andhra Bank
SO247533,29638,Cash,23-09-2024,P27736,84590,,NetCash
SO247534,30700,BankTransfer,23-09-2024,P27737,68000,,HDFC
SO247535,27782,BankTransfer,23-09-2024,P27738,109500,,Axis
SO247536,29865,DebitCard,23-09-2024,P27739,34000,,Andhra Bank
SO247537,29702,AutoDebitEMI,23-09-2024,P27740,13384.2,LDE10437,Andhra Bank
SO247538,27568,CreditCard,23-09-2024,P27741,17742,LDE10438,HDFC
SO247539,25669,BankTransferEMI,23-09-2024,P27742,27600,LDE10439,Canara Bank
SO247540,28866,Cash,23-09-2024,P27743,124000,,NetCash
SO247541,29072,Cash,23-09-2024,P27744,187000,,NetCash
SO247542,27272,DebitCard,23-09-2024,P27745,63340,,Axis
SO247543,25128,UPI,23-09-2024,P27746,25050,LDE10443,Andhra Bank
SO247544,27093,Cash,23-09-2024,P27747,77981,,NetCash
SO247545,28732,BankTransferEMI,23-09-2024,P27748,20322,LDE10445,Axis
SO247546,25695,CreditCard,23-09-2024,P27749,33600,LDE10446,Axis
SO247547,29903,BankTransferEMI,23-09-2024,P27750,29200.5,LDE10447,HDFC
SO247548,27338,BankTransfer,24-09-2024,P27751,286000,,Axis
SO247549,26634,UPI,24-09-2024,P27752,21600,LDE10449,Axis
SO247550,29819,UPI,24-09-2024,P27753,27900,LDE10450,Andhra Bank
SO247551,25399,DebitCard,24-09-2024,P27754,62840,,ICICI
SO247552,28313,AutoDebitEMI,24-09-2024,P27755,21000,LDE10452,ICICI
SO247553,30330,AutoDebitEMI,24-09-2024,P27756,24819,LDE10453,Andhra Bank
SO247554,26761,AutoDebitEMI,24-09-2024,P27757,34596.3,LDE10454,HDFC
SO247555,30247,UPI,24-09-2024,P27758,23394.3,LDE10455,ICICI
SO247556,28718,DebitCard,24-09-2024,P27759,68970,,HDFC
SO247557,26384,BankTransferEMI,24-09-2024,P27760,28200,LDE10457,Andhra Bank
SO247558,29826,CreditCard,24-09-2024,P27761,23999.7,LDE10458,HDFC
SO247559,28266,BankTransferEMI,24-09-2024,P27762,24000,LDE10459,HDFC
SO247560,26650,Cash,24-09-2024,P27763,123383,,NetCash
SO247561,28977,UPI,24-09-2024,P27764,56850,LDE10461,Andhra Bank
SO247562,26829,AutoDebitEMI,24-09-2024,P27765,23550,LDE10462,ICICI
SO247563,27452,UPI,24-09-2024,P27766,16350,LDE10463,Andhra Bank
SO247564,30102,BankTransfer,24-09-2024,P27767,68970,,HDFC
SO247565,29375,CreditCard,24-09-2024,P27768,13141.2,LDE10465,ICICI
SO247566,27106,UPI,24-09-2024,P27769,39071.4,LDE10466,Axis
SO247567,30630,BankTransfer,24-09-2024,P27770,109000,,Canara Bank
SO247568,29787,BankTransfer,24-09-2024,P27771,72620,,Andhra Bank
SO247569,30768,BankTransfer,24-09-2024,P27772,89000,,HDFC
SO247570,30985,UPI,24-09-2024,P27773,61800,LDE10470,ICICI
SO247571,26259,AutoDebitEMI,24-09-2024,P27774,27003,LDE10471,ICICI
SO247572,29921,Cash,24-09-2024,P27775,9077,,NetCash
SO247573,26517,Cash,24-09-2024,P27776,61690,,NetCash
SO247574,25113,Cash,24-09-2024,P27777,107500,,NetCash
SO247575,29975,AutoDebitEMI,24-09-2024,P27778,27450,LDE10475,HDFC
SO247576,29602,BankTransfer,25-09-2024,P27779,80000,,Andhra Bank
SO247577,25895,BankTransferEMI,25-09-2024,P27780,18900,LDE10477,HDFC
SO247578,27582,DebitCard,25-09-2024,P27781,206000,,HDFC
SO247579,26260,CreditCard,25-09-2024,P27782,28821,LDE10479,Canara Bank
SO247580,30684,CreditCard,25-09-2024,P27783,14884.2,LDE10480,Andhra Bank
SO247581,28600,DebitCard,25-09-2024,P27784,124150,,ICICI
SO247582,30973,CreditCard,25-09-2024,P27785,22500,LDE10482,HDFC
SO247583,28764,AutoDebitEMI,25-09-2024,P27786,20715,LDE10483,HDFC
SO247584,25895,AutoDebitEMI,25-09-2024,P27787,20400,LDE10484,ICICI
SO247585,30981,Cash,25-09-2024,P27788,74500,,NetCash
SO247586,27908,BankTransfer,25-09-2024,P27789,85090,,Andhra Bank
SO247587,27861,DebitCard,25-09-2024,P27790,107000,,Canara Bank
SO247588,29784,Cash,25-09-2024,P27791,226500,,NetCash
SO247589,26594,BankTransferEMI,25-09-2024,P27792,23394.3,LDE10489,HDFC
SO247590,27095,BankTransferEMI,25-09-2024,P27793,23100,LDE10490,Axis
SO247591,26649,UPI,25-09-2024,P27794,26850,LDE10491,Axis
SO247592,27346,UPI,25-09-2024,P27795,37350,LDE10492,Andhra Bank
SO247593,28381,BankTransferEMI,25-09-2024,P27796,21750,LDE10493,Canara Bank
SO247594,28305,CreditCard,25-09-2024,P27797,24000,LDE10494,Axis
SO247595,26178,BankTransferEMI,25-09-2024,P27798,24900,LDE10495,HDFC
SO247596,30238,BankTransfer,25-09-2024,P27799,122883,,Andhra Bank
SO247597,30242,BankTransferEMI,25-09-2024,P27800,22500,LDE10497,HDFC
SO247598,25271,BankTransfer,25-09-2024,P27801,129426,,Axis
SO247599,25889,DebitCard,25-09-2024,P27802,192000,,Andhra Bank
SO247600,29363,BankTransferEMI,25-09-2024,P27803,43200,LDE10500,HDFC
SO247601,27095,Cash,25-09-2024,P27804,123650,,NetCash
SO247602,25275,BankTransfer,25-09-2024,P27805,80000,,HDFC
SO247603,30597,Cash,25-09-2024,P27806,71500,,NetCash
SO247604,25731,CreditCard,26-09-2024,P27807,21750,LDE10504,HDFC
SO247605,25363,BankTransferEMI,26-09-2024,P27808,24600,LDE10505,Canara Bank
SO247606,30790,BankTransferEMI,26-09-2024,P27809,18792,LDE10506,Andhra Bank
SO247607,30427,BankTransferEMI,26-09-2024,P27810,56250,LDE10507,Axis
SO247608,25509,AutoDebitEMI,26-09-2024,P27811,22935,LDE10508,Canara Bank
SO247609,27711,Cash,26-09-2024,P27812,182400,,NetCash
SO247610,30808,BankTransfer,26-09-2024,P27813,68950,,Canara Bank
SO247611,28536,AutoDebitEMI,26-09-2024,P27814,22650,LDE10511,ICICI
SO247612,25781,DebitCard,26-09-2024,P27815,71750,,Axis
SO247613,27665,BankTransferEMI,26-09-2024,P27816,24000,LDE10513,ICICI
SO247614,28235,DebitCard,26-09-2024,P27817,63500,,ICICI
SO247615,30698,AutoDebitEMI,26-09-2024,P27818,47833.5,LDE10515,HDFC
SO247616,25766,UPI,26-09-2024,P27819,21000,LDE10516,HDFC
SO247617,26351,DebitCard,26-09-2024,P27820,98000,,Canara Bank
SO247618,26799,UPI,26-09-2024,P27821,14734.2,LDE10518,ICICI
SO247619,28649,DebitCard,26-09-2024,P27822,182400,,ICICI
SO247620,29779,Cash,26-09-2024,P27823,109500,,NetCash
SO247621,27751,DebitCard,26-09-2024,P27824,61690,,ICICI
SO247622,27021,DebitCard,26-09-2024,P27825,83250,,Axis
SO247623,28298,Cash,26-09-2024,P27826,96070,,NetCash
SO247624,26518,Cash,26-09-2024,P27827,69000,,NetCash
SO247625,28841,BankTransferEMI,26-09-2024,P27828,29010,LDE10525,HDFC
SO247626,27038,AutoDebitEMI,26-09-2024,P27829,33600,LDE10526,HDFC
SO247627,29586,BankTransferEMI,26-09-2024,P27830,56250,LDE10527,HDFC
SO247628,29385,DebitCard,26-09-2024,P27831,281500,,ICICI
SO247629,30066,Cash,26-09-2024,P27832,70500,,NetCash
SO247630,26497,AutoDebitEMI,26-09-2024,P27833,24749.7,LDE10530,Andhra Bank
SO247631,30873,BankTransferEMI,26-09-2024,P27834,57600,LDE10531,ICICI
SO247632,27999,AutoDebitEMI,27-09-2024,P27835,37200,LDE10532,Axis
SO247633,29214,CreditCard,27-09-2024,P27836,23081.4,LDE10533,HDFC
SO247634,29565,BankTransfer,27-09-2024,P27837,107000,,ICICI
SO247635,30054,AutoDebitEMI,27-09-2024,P27838,47100,LDE10535,Canara Bank
SO247636,26134,Cash,27-09-2024,P27839,73500,,NetCash
SO247637,28490,Cash,27-09-2024,P27840,109500,,NetCash
SO247638,26030,Cash,27-09-2024,P27841,110665,,NetCash
SO247639,29033,AutoDebitEMI,27-09-2024,P27842,20400,LDE10539,HDFC
SO247640,31000,AutoDebitEMI,27-09-2024,P27843,14734.2,LDE10540,ICICI
SO247641,29219,CreditCard,27-09-2024,P27844,29397,LDE10541,HDFC
SO247642,25209,Cash,27-09-2024,P27845,93270,,NetCash
SO247643,30869,BankTransferEMI,27-09-2024,P27846,37200,LDE10543,ICICI
SO247644,26227,AutoDebitEMI,27-09-2024,P27847,28050,LDE10544,HDFC
SO247645,25662,CreditCard,27-09-2024,P27848,57600,LDE10545,ICICI
SO247646,25674,BankTransfer,27-09-2024,P27849,70000,,Axis
SO247647,25339,Cash,27-09-2024,P27850,152499,,NetCash
SO247648,26009,UPI,27-09-2024,P27851,36750,LDE10548,ICICI
SO247649,27444,DebitCard,27-09-2024,P27852,96835,,HDFC
SO247650,25518,DebitCard,27-09-2024,P27853,72500,,Andhra Bank
SO247651,27393,CreditCard,27-09-2024,P27854,32700,LDE10551,ICICI
SO247652,27276,BankTransfer,27-09-2024,P27855,190000,,Axis
SO247653,29155,DebitCard,27-09-2024,P27856,110500,,HDFC
SO247654,29344,Cash,27-09-2024,P27857,63000,,NetCash
SO247655,28189,DebitCard,27-09-2024,P27858,69920,,Andhra Bank
SO247656,29523,BankTransfer,27-09-2024,P27859,68500,,HDFC
SO247657,27710,Cash,27-09-2024,P27860,76500,,NetCash
SO247658,28966,DebitCard,27-09-2024,P27861,66940,,HDFC
SO247659,29962,UPI,27-09-2024,P27862,34596.3,LDE10559,Andhra Bank
SO247660,28854,CreditCard,28-09-2024,P27863,37014.9,LDE10560,ICICI
SO247661,26779,Cash,28-09-2024,P27864,151999,,NetCash
SO247662,26661,DebitCard,28-09-2024,P27865,76500,,HDFC
SO247663,26492,DebitCard,28-09-2024,P27866,115500,,Andhra Bank
SO247664,29695,UPI,28-09-2024,P27867,32700,LDE10564,ICICI
SO247665,26579,CreditCard,28-09-2024,P27868,27787.5,LDE10565,ICICI
SO247666,27813,UPI,28-09-2024,P27869,25662,LDE10566,Axis
SO247667,30485,BankTransferEMI,28-09-2024,P27870,38921.4,LDE10567,HDFC
SO247668,29693,UPI,28-09-2024,P27871,20700,LDE10568,Axis
SO247669,27819,BankTransferEMI,28-09-2024,P27872,29550,LDE10569,HDFC
SO247670,29137,Cash,28-09-2024,P27873,107500,,NetCash
SO247671,26511,AutoDebitEMI,28-09-2024,P27874,59100,LDE10571,Canara Bank
SO247672,30987,DebitCard,28-09-2024,P27875,55352,,Canara Bank
SO247673,26610,BankTransferEMI,28-09-2024,P27876,24825,LDE10573,HDFC
SO247674,29201,DebitCard,28-09-2024,P27877,96835,,Canara Bank
SO247675,27043,BankTransfer,28-09-2024,P27878,85430,,Axis
SO247676,25517,UPI,28-09-2024,P27879,38921.4,LDE10576,ICICI
SO247677,25761,Cash,28-09-2024,P27880,157000,,NetCash
SO247678,25914,DebitCard,28-09-2024,P27881,187000,,Axis
SO247679,27296,AutoDebitEMI,28-09-2024,P27882,38100,LDE10579,ICICI
SO247680,26926,BankTransferEMI,28-09-2024,P27883,20550,LDE10580,Andhra Bank
SO247681,28828,CreditCard,28-09-2024,P27884,22359,LDE10581,HDFC
SO247682,27382,DebitCard,28-09-2024,P27885,94000,,HDFC
SO247683,27059,CreditCard,28-09-2024,P27886,15699,LDE10583,Andhra Bank
SO247684,27702,DebitCard,28-09-2024,P27887,71000,,Canara Bank
SO247685,27335,BankTransferEMI,28-09-2024,P27888,16200,LDE10585,Canara Bank
SO247686,27306,BankTransferEMI,28-09-2024,P27889,53100,LDE10586,Canara Bank
SO247687,28761,CreditCard,28-09-2024,P27890,33600,LDE10587,ICICI
SO247688,29861,BankTransferEMI,29-09-2024,P27891,15549,LDE10588,Axis
SO247689,25875,BankTransfer,29-09-2024,P27892,82499,,HDFC
SO247690,30035,UPI,29-09-2024,P27893,20400,LDE10590,Canara Bank
SO247691,27733,CreditCard,29-09-2024,P27894,28341,LDE10591,Andhra Bank
SO247692,25031,DebitCard,29-09-2024,P27895,181000,,Axis
SO247693,28122,AutoDebitEMI,29-09-2024,P27896,26397,LDE10593,HDFC
SO247694,27261,Cash,29-09-2024,P27897,130164,,NetCash
SO247695,26045,Cash,29-09-2024,P27898,75000,,NetCash
SO247696,25034,BankTransfer,29-09-2024,P27899,98500,,ICICI
SO247697,27298,Cash,29-09-2024,P27900,197000,,NetCash
SO247698,28770,BankTransferEMI,29-09-2024,P27901,20826,LDE10598,HDFC
SO247699,26064,UPI,29-09-2024,P27902,18900,LDE10599,HDFC
SO247700,30021,CreditCard,29-09-2024,P27903,22050,LDE10600,Andhra Bank
SO247701,26034,CreditCard,29-09-2024,P27904,14599.2,LDE10601,Axis
SO247702,25133,BankTransfer,29-09-2024,P27905,124150,,HDFC
SO247703,26977,BankTransfer,29-09-2024,P27906,44500,,HDFC
SO247704,25038,BankTransferEMI,29-09-2024,P27907,33199.5,LDE10604,Axis
SO247705,26053,CreditCard,29-09-2024,P27908,37350,LDE10605,Andhra Bank
SO247706,25946,BankTransferEMI,29-09-2024,P27909,56952,LDE10606,ICICI
SO247707,27925,DebitCard,29-09-2024,P27910,80450,,Axis
SO247708,30005,AutoDebitEMI,29-09-2024,P27911,20706,LDE10608,HDFC
SO247709,30468,CreditCard,29-09-2024,P27912,13234.2,LDE10609,HDFC
SO247710,29520,BankTransferEMI,29-09-2024,P27913,25050,LDE10610,Canara Bank
SO247711,26810,BankTransferEMI,29-09-2024,P27914,38827.8,LDE10611,ICICI
SO247712,28440,CreditCard,29-09-2024,P27915,37350,LDE10612,Canara Bank
SO247713,27233,BankTransferEMI,29-09-2024,P27916,54870,LDE10613,Andhra Bank
SO247714,27850,DebitCard,29-09-2024,P27917,110000,,HDFC
SO247715,25007,AutoDebitEMI,29-09-2024,P27918,26250,LDE10615,Axis
SO247716,28684,DebitCard,30-09-2024,P27919,68500,,Andhra Bank
SO247717,26682,BankTransfer,30-09-2024,P27920,72500,,ICICI
SO247718,29849,UPI,30-09-2024,P27921,56850,LDE10618,Axis
SO247719,30219,BankTransferEMI,30-09-2024,P27922,24975,LDE10619,HDFC
