SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO227316,15477,DebitCard,23-09-2022,P7316,70500,,Axis
SO227317,16619,BankTransfer,23-09-2022,P7317,78500,,HDFC
SO227318,16627,UPI,23-09-2022,P7318,27643.2,LDB8218,Andhra Bank
SO227319,17408,BankTransfer,23-09-2022,P7319,68470,,ICICI
SO227320,11439,DebitCard,23-09-2022,P7320,74500,,Axis
SO227321,14861,AutoDebitEMI,23-09-2022,P7321,22500,LDB8221,HDFC
SO227322,13719,BankTransferEMI,23-09-2022,P7322,32250,LDB8222,ICICI
SO227323,17756,BankTransferEMI,23-09-2022,P7323,24819,LDB8223,Axis
SO227324,15199,BankTransferEMI,23-09-2022,P7324,14599.2,LDB8224,Axis
SO227325,16674,BankTransfer,23-09-2022,P7325,266000,,Andhra Bank
SO227326,15803,DebitCard,23-09-2022,P7326,117000,,Canara Bank
SO227327,13902,BankTransfer,23-09-2022,P7327,9577,,ICICI
SO227328,11784,UPI,24-09-2022,P7328,20699.7,LDB8228,Axis
SO227329,14392,BankTransferEMI,24-09-2022,P7329,23231.4,LDB8229,Axis
SO227330,16071,AutoDebitEMI,24-09-2022,P7330,40500,LDB8230,Canara Bank
SO227331,13971,BankTransfer,24-09-2022,P7331,70500,,HDFC
SO227332,17430,Cash,24-09-2022,P7332,191000,,NetCash
SO227333,16743,UPI,24-09-2022,P7333,36750,LDB8233,Andhra Bank
SO227334,12996,BankTransfer,24-09-2022,P7334,92625,,Axis
SO227335,16647,AutoDebitEMI,24-09-2022,P7335,29325,LDB8235,ICICI
SO227336,15167,AutoDebitEMI,24-09-2022,P7336,14449.2,LDB8236,Axis
SO227337,12077,Cash,24-09-2022,P7337,68470,,NetCash
SO227338,15396,Cash,24-09-2022,P7338,67500,,NetCash
SO227339,16484,Cash,24-09-2022,P7339,108000,,NetCash
SO227340,13877,UPI,24-09-2022,P7340,47250,LDB8240,Canara Bank
SO227341,15613,AutoDebitEMI,24-09-2022,P7341,67800,LDB8241,Andhra Bank
SO227342,14867,AutoDebitEMI,24-09-2022,P7342,2873.1,LDB8242,Canara Bank
SO227343,12160,BankTransfer,24-09-2022,P7343,64000,,HDFC
SO227344,17161,Cash,24-09-2022,P7344,61190,,NetCash
SO227345,15001,BankTransferEMI,24-09-2022,P7345,24975,LDB8245,ICICI
SO227346,14661,UPI,24-09-2022,P7346,29550,LDB8246,Andhra Bank
SO227347,14962,Cash,24-09-2022,P7347,76950,,NetCash
SO227348,16623,BankTransfer,24-09-2022,P7348,191000,,Axis
SO227349,12044,Cash,24-09-2022,P7349,73000,,NetCash
SO227350,17852,BankTransfer,24-09-2022,P7350,93125,,Axis
SO227351,17699,BankTransfer,24-09-2022,P7351,123383,,HDFC
SO227352,17028,BankTransferEMI,24-09-2022,P7352,29547,LDB8252,HDFC
SO227353,16136,Cash,24-09-2022,P7353,89500,,NetCash
SO227354,12982,BankTransfer,24-09-2022,P7354,182000,,Axis
SO227355,14102,AutoDebitEMI,24-09-2022,P7355,13350,LDB8255,Andhra Bank
SO227356,14897,BankTransfer,25-09-2022,P7356,116500,,Axis
SO227357,12651,AutoDebitEMI,25-09-2022,P7357,40041,LDB8257,Andhra Bank
SO227358,15323,BankTransfer,25-09-2022,P7358,132500,,HDFC
SO227359,14463,AutoDebitEMI,25-09-2022,P7359,39049.2,LDB8259,Andhra Bank
SO227360,17242,BankTransfer,25-09-2022,P7360,110000,,HDFC
SO227361,13887,DebitCard,25-09-2022,P7361,70000,,Axis
SO227362,12181,BankTransfer,25-09-2022,P7362,86540,,ICICI
SO227363,12458,Cash,25-09-2022,P7363,178000,,NetCash
SO227364,14423,Cash,25-09-2022,P7364,73980,,NetCash
SO227365,14670,BankTransferEMI,25-09-2022,P7365,57900,LDB8265,ICICI
SO227366,16700,BankTransfer,25-09-2022,P7366,68999,,HDFC
SO227367,11308,CreditCard,25-09-2022,P7367,15699,LDB8267,HDFC
SO227368,17582,BankTransfer,25-09-2022,P7368,74000,,HDFC
SO227369,14887,DebitCard,25-09-2022,P7369,62640,,HDFC
SO227370,17976,BankTransfer,25-09-2022,P7370,68000,,Axis
SO227371,12384,CreditCard,25-09-2022,P7371,23250,LDB8271,HDFC
SO227372,13968,BankTransfer,25-09-2022,P7372,72000,,HDFC
SO227373,13461,BankTransferEMI,25-09-2022,P7373,19350,LDB8273,Andhra Bank
SO227374,16274,BankTransfer,25-09-2022,P7374,187500,,HDFC
SO227375,11622,UPI,25-09-2022,P7375,20865,LDB8275,ICICI
SO227376,14126,Cash,25-09-2022,P7376,93770,,NetCash
SO227377,15719,CreditCard,25-09-2022,P7377,20550,LDB8277,Canara Bank
SO227378,17216,AutoDebitEMI,25-09-2022,P7378,20976,LDB8278,Canara Bank
SO227379,14894,UPI,25-09-2022,P7379,47250,LDB8279,HDFC
SO227380,16762,Cash,25-09-2022,P7380,78000,,NetCash
SO227381,11355,Cash,25-09-2022,P7381,68450,,NetCash
SO227382,13105,Cash,25-09-2022,P7382,124150,,NetCash
SO227383,14723,UPI,25-09-2022,P7383,24750,LDB8283,ICICI
SO227384,14562,Cash,26-09-2022,P7384,55523,,NetCash
SO227385,14159,Cash,26-09-2022,P7385,71000,,NetCash
SO227386,17863,DebitCard,26-09-2022,P7386,71000,,Axis
SO227387,15969,AutoDebitEMI,26-09-2022,P7387,33199.5,LDB8287,HDFC
SO227388,13873,CreditCard,26-09-2022,P7388,29406,LDB8288,Axis
SO227389,15641,CreditCard,26-09-2022,P7389,32490.6,LDB8289,Canara Bank
SO227390,15884,AutoDebitEMI,26-09-2022,P7390,29700,LDB8290,ICICI
SO227391,14428,AutoDebitEMI,26-09-2022,P7391,31621.2,LDB8291,Andhra Bank
SO227392,11176,AutoDebitEMI,26-09-2022,P7392,21750,LDB8292,Axis
SO227393,11090,DebitCard,26-09-2022,P7393,77438,,HDFC
SO227394,11623,BankTransfer,26-09-2022,P7394,70000,,Axis
SO227395,17512,BankTransfer,26-09-2022,P7395,91644,,HDFC
SO227396,15549,BankTransferEMI,26-09-2022,P7396,20250,LDB8296,ICICI
SO227397,16746,UPI,26-09-2022,P7397,24285,LDB8297,ICICI
SO227398,13903,AutoDebitEMI,26-09-2022,P7398,39221.4,LDB8298,ICICI
SO227399,16814,AutoDebitEMI,26-09-2022,P7399,40041,LDB8299,Axis
SO227400,12282,AutoDebitEMI,26-09-2022,P7400,32250,LDB8300,Axis
SO227401,15191,BankTransfer,26-09-2022,P7401,93800,,Axis
SO227402,16375,BankTransferEMI,26-09-2022,P7402,82800,LDB8302,Axis
SO227403,17364,CreditCard,26-09-2022,P7403,68100,LDB8303,Canara Bank
SO227404,13880,DebitCard,26-09-2022,P7404,90510,,Andhra Bank
SO227405,11873,BankTransferEMI,26-09-2022,P7405,25929,LDB8305,Axis
SO227406,13189,BankTransferEMI,26-09-2022,P7406,21015,LDB8306,HDFC
SO227407,12719,CreditCard,26-09-2022,P7407,23250,LDB8307,Canara Bank
SO227408,11000,Cash,26-09-2022,P7408,130238,,NetCash
SO227409,17030,BankTransferEMI,26-09-2022,P7409,24150,LDB8309,Axis
SO227410,16132,AutoDebitEMI,26-09-2022,P7410,26697,LDB8310,Axis
SO227411,14254,CreditCard,26-09-2022,P7411,38250,LDB8311,Axis
SO227412,13611,CreditCard,27-09-2022,P7412,20550,LDB8312,Andhra Bank
SO227413,14589,BankTransferEMI,27-09-2022,P7413,54900,LDB8313,Axis
SO227414,14392,DebitCard,27-09-2022,P7414,190000,,Andhra Bank
SO227415,13894,Cash,27-09-2022,P7415,52330,,NetCash
SO227416,12064,BankTransferEMI,27-09-2022,P7416,28350,LDB8316,HDFC
SO227417,15854,Cash,27-09-2022,P7417,43804,,NetCash
SO227418,16300,AutoDebitEMI,27-09-2022,P7418,21900,LDB8318,Canara Bank
SO227419,16975,AutoDebitEMI,27-09-2022,P7419,39221.4,LDB8319,ICICI
SO227420,13856,BankTransferEMI,27-09-2022,P7420,23399.7,LDB8320,Axis
SO227421,11463,Cash,27-09-2022,P7421,110000,,NetCash
SO227422,13207,CreditCard,27-09-2022,P7422,34350,LDB8322,Andhra Bank
SO227423,17829,Cash,27-09-2022,P7423,110500,,NetCash
SO227424,15944,UPI,27-09-2022,P7424,2873.1,LDB8324,ICICI
SO227425,11300,Cash,27-09-2022,P7425,181500,,NetCash
SO227426,17304,CreditCard,27-09-2022,P7426,23550,LDB8326,Andhra Bank
SO227427,11124,BankTransferEMI,27-09-2022,P7427,33803.7,LDB8327,ICICI
SO227428,14868,UPI,27-09-2022,P7428,27787.5,LDB8328,Canara Bank
SO227429,14186,AutoDebitEMI,27-09-2022,P7429,19200,LDB8329,Canara Bank
SO227430,11979,AutoDebitEMI,27-09-2022,P7430,20849.7,LDB8330,Axis
SO227431,15847,UPI,27-09-2022,P7431,20322,LDB8331,Axis
SO227432,13899,DebitCard,27-09-2022,P7432,75530,,Canara Bank
SO227433,17522,UPI,27-09-2022,P7433,47983.5,LDB8333,Axis
SO227434,14859,BankTransferEMI,27-09-2022,P7434,25200,LDB8334,ICICI
SO227435,12286,BankTransferEMI,27-09-2022,P7435,24150,LDB8335,HDFC
SO227436,12046,Cash,27-09-2022,P7436,54500,,NetCash
SO227437,16386,AutoDebitEMI,27-09-2022,P7437,20850,LDB8337,Andhra Bank
SO227438,15354,BankTransfer,27-09-2022,P7438,97750,,ICICI
SO227439,16288,UPI,27-09-2022,P7439,15808.8,LDB8339,Andhra Bank
SO227440,14874,Cash,28-09-2022,P7440,81500,,NetCash
SO227441,16504,UPI,28-09-2022,P7441,10350,LDB8341,HDFC
SO227442,11743,UPI,28-09-2022,P7442,45899.7,LDB8342,ICICI
SO227443,12751,Cash,28-09-2022,P7443,117000,,NetCash
SO227444,16755,CreditCard,28-09-2022,P7444,33349.5,LDB8344,HDFC
SO227445,17613,CreditCard,28-09-2022,P7445,21525,LDB8345,Andhra Bank
SO227446,12053,DebitCard,28-09-2022,P7446,76950,,ICICI
SO227447,14935,Cash,28-09-2022,P7447,99000,,NetCash
SO227448,11217,CreditCard,28-09-2022,P7448,35100,LDB8348,HDFC
SO227449,13031,AutoDebitEMI,28-09-2022,P7449,19200,LDB8349,Axis
SO227450,13231,DebitCard,28-09-2022,P7450,152999,,Axis
SO227451,13898,Cash,28-09-2022,P7451,93000,,NetCash
SO227452,11501,UPI,28-09-2022,P7452,16200,LDB8352,Andhra Bank
SO227453,13487,UPI,28-09-2022,P7453,23400,LDB8353,ICICI
SO227454,13306,AutoDebitEMI,28-09-2022,P7454,25812,LDB8354,HDFC
SO227455,16805,Cash,28-09-2022,P7455,113000,,NetCash
SO227456,16156,BankTransfer,28-09-2022,P7456,157500,,Axis
SO227457,15461,BankTransfer,28-09-2022,P7457,68500,,HDFC
SO227458,13445,BankTransferEMI,28-09-2022,P7458,25050,LDB8358,Andhra Bank
SO227459,12252,CreditCard,28-09-2022,P7459,34896.3,LDB8359,ICICI
SO227460,15794,BankTransfer,28-09-2022,P7460,80500,,Canara Bank
SO227461,12674,AutoDebitEMI,28-09-2022,P7461,43350,LDB8361,HDFC
SO227462,14851,DebitCard,28-09-2022,P7462,286000,,HDFC
SO227463,15361,CreditCard,28-09-2022,P7463,79800,LDB8363,Axis
SO227464,11761,DebitCard,28-09-2022,P7464,69500,,Canara Bank
SO227465,12445,BankTransfer,28-09-2022,P7465,277000,,Axis
SO227466,11672,Cash,28-09-2022,P7466,98990,,NetCash
SO227467,12981,CreditCard,28-09-2022,P7467,33199.5,LDB8367,ICICI
SO227468,15809,DebitCard,29-09-2022,P7468,96570,,Axis
SO227469,17788,UPI,29-09-2022,P7469,28140,LDB8369,Andhra Bank
SO227470,13230,AutoDebitEMI,29-09-2022,P7470,12991.2,LDB8370,Canara Bank
SO227471,15857,UPI,29-09-2022,P7471,20856,LDB8371,Axis
SO227472,16223,CreditCard,29-09-2022,P7472,26400,LDB8372,Axis
SO227473,13842,BankTransfer,29-09-2022,P7473,77500,,Canara Bank
SO227474,11785,BankTransfer,29-09-2022,P7474,66912,,Canara Bank
SO227475,15263,DebitCard,29-09-2022,P7475,189840,,ICICI
SO227476,12594,AutoDebitEMI,29-09-2022,P7476,82800,LDB8376,HDFC
SO227477,16705,DebitCard,29-09-2022,P7477,72500,,Axis
SO227478,14520,DebitCard,29-09-2022,P7478,110000,,Canara Bank
SO227479,11023,CreditCard,29-09-2022,P7479,21300,LDB8379,HDFC
SO227480,14576,AutoDebitEMI,29-09-2022,P7480,29160,LDB8380,HDFC
SO227481,11613,DebitCard,29-09-2022,P7481,54500,,Andhra Bank
SO227482,16064,UPI,29-09-2022,P7482,20073.6,LDB8382,Axis
SO227483,16226,BankTransfer,29-09-2022,P7483,152999,,Canara Bank
SO227484,13453,Cash,29-09-2022,P7484,63000,,NetCash
SO227485,12107,AutoDebitEMI,29-09-2022,P7485,28971,LDB8385,Axis
SO227486,14337,AutoDebitEMI,29-09-2022,P7486,57750,LDB8386,ICICI
SO227487,17460,AutoDebitEMI,29-09-2022,P7487,26547,LDB8387,Axis
SO227488,15717,DebitCard,29-09-2022,P7488,55852,,HDFC
SO227489,16957,BankTransferEMI,29-09-2022,P7489,20400,LDB8389,HDFC
SO227490,12323,Cash,29-09-2022,P7490,116000,,NetCash
SO227491,17434,Cash,29-09-2022,P7491,71750,,NetCash
SO227492,14116,DebitCard,29-09-2022,P7492,63500,,Axis
SO227493,15419,AutoDebitEMI,29-09-2022,P7493,29697,LDB8393,HDFC
SO227494,17439,BankTransfer,29-09-2022,P7494,188000,,Canara Bank
SO227495,15890,CreditCard,29-09-2022,P7495,25050,LDB8395,Canara Bank
SO227496,11975,UPI,30-09-2022,P7496,18357,LDB8396,Canara Bank
SO227497,15438,AutoDebitEMI,30-09-2022,P7497,37500,LDB8397,ICICI
SO227498,13985,Cash,30-09-2022,P7498,89500,,NetCash
SO227499,11421,CreditCard,30-09-2022,P7499,24900,LDB8399,Canara Bank
SO227500,14378,BankTransferEMI,30-09-2022,P7500,25962,LDB8400,Andhra Bank
SO227501,16341,AutoDebitEMI,30-09-2022,P7501,21000,LDB8401,Canara Bank
SO227502,15269,DebitCard,30-09-2022,P7502,74500,,Andhra Bank
SO227503,17957,DebitCard,30-09-2022,P7503,181500,,ICICI
SO227504,13505,UPI,30-09-2022,P7504,21936,LDB8404,HDFC
SO227505,15876,BankTransferEMI,30-09-2022,P7505,16050,LDB8405,ICICI
SO227506,17270,DebitCard,30-09-2022,P7506,68500,,ICICI
SO227507,16918,UPI,30-09-2022,P7507,20699.7,LDB8407,ICICI
SO227508,17290,CreditCard,30-09-2022,P7508,22350,LDB8408,Andhra Bank
SO227509,13255,AutoDebitEMI,30-09-2022,P7509,16605.6,LDB8409,Canara Bank
SO227510,12501,AutoDebitEMI,30-09-2022,P7510,36900,LDB8410,ICICI
SO227511,13334,DebitCard,30-09-2022,P7511,67740,,Canara Bank
SO227512,13725,CreditCard,30-09-2022,P7512,23250,LDB8412,Axis
SO227513,12518,AutoDebitEMI,30-09-2022,P7513,20073.6,LDB8413,Canara Bank
SO227514,16326,UPI,30-09-2022,P7514,29406,LDB8414,Canara Bank
SO227515,17174,DebitCard,30-09-2022,P7515,76000,,ICICI
SO227516,13875,AutoDebitEMI,30-09-2022,P7516,2873.1,LDB8416,ICICI
SO227517,16058,DebitCard,30-09-2022,P7517,135000,,ICICI
SO227518,16627,BankTransfer,30-09-2022,P7518,76500,,Axis
SO227519,16078,Cash,30-09-2022,P7519,115500,,NetCash
SO227520,17823,BankTransfer,30-09-2022,P7520,98500,,Axis
SO227521,11848,DebitCard,30-09-2022,P7521,182500,,Andhra Bank
SO227522,17867,CreditCard,30-09-2022,P7522,24899.7,LDB8422,ICICI
SO227523,14178,UPI,30-09-2022,P7523,21600,LDB8423,HDFC
SO227524,15210,UPI,01-10-2022,P7524,33000,LDB8424,Canara Bank
SO227525,13328,CreditCard,01-10-2022,P7525,20100,LDB8425,Canara Bank
SO227526,11924,CreditCard,01-10-2022,P7526,40350,LDB8426,Canara Bank
SO227527,12477,BankTransferEMI,01-10-2022,P7527,20082,LDB8427,Axis
SO227528,15924,BankTransfer,01-10-2022,P7528,93125,,Axis
SO227529,12282,DebitCard,01-10-2022,P7529,99000,,Axis
SO227530,11999,UPI,01-10-2022,P7530,10350,LDB8430,HDFC
SO227531,15425,AutoDebitEMI,01-10-2022,P7531,54450,LDB8431,Axis
SO227532,17260,BankTransfer,01-10-2022,P7532,77000,,ICICI
SO227533,11208,CreditCard,01-10-2022,P7533,21750,LDB8433,ICICI
SO227534,12680,CreditCard,01-10-2022,P7534,25050,LDB8434,Andhra Bank
SO227535,16990,AutoDebitEMI,01-10-2022,P7535,23400,LDB8435,HDFC
SO227536,14580,BankTransfer,01-10-2022,P7536,70500,,Canara Bank
SO227537,16161,CreditCard,01-10-2022,P7537,25200,LDB8437,Andhra Bank
SO227538,11631,Cash,01-10-2022,P7538,78481,,NetCash
SO227539,14923,BankTransferEMI,01-10-2022,P7539,44400,LDB8439,HDFC
SO227540,15290,Cash,01-10-2022,P7540,84000,,NetCash
SO227541,15939,BankTransfer,01-10-2022,P7541,83500,,Canara Bank
SO227542,15230,Cash,01-10-2022,P7542,55023,,NetCash
SO227543,15384,DebitCard,01-10-2022,P7543,116321,,HDFC
SO227544,14752,UPI,01-10-2022,P7544,37395,LDB8444,Axis
SO227545,11353,UPI,01-10-2022,P7545,27153,LDB8445,HDFC
SO227546,13203,BankTransfer,01-10-2022,P7546,192500,,ICICI
SO227547,14800,UPI,01-10-2022,P7547,24285,LDB8447,Canara Bank
SO227548,11141,Cash,01-10-2022,P7548,83500,,NetCash
SO227549,12267,AutoDebitEMI,01-10-2022,P7549,21750,LDB8449,ICICI
SO227550,15734,BankTransfer,01-10-2022,P7550,116321,,Axis
SO227551,15426,CreditCard,01-10-2022,P7551,21786,LDB8451,Andhra Bank
SO227552,12944,Cash,02-10-2022,P7552,116500,,NetCash
SO227553,12101,Cash,02-10-2022,P7553,70500,,NetCash
SO227554,11388,BankTransfer,02-10-2022,P7554,178000,,Axis
SO227555,16158,DebitCard,02-10-2022,P7555,72500,,Axis
SO227556,11062,Cash,02-10-2022,P7556,152499,,NetCash
SO227557,15450,CreditCard,02-10-2022,P7557,20541,LDB8457,HDFC
SO227558,11202,AutoDebitEMI,02-10-2022,P7558,23700,LDB8458,HDFC
SO227559,17354,BankTransfer,02-10-2022,P7559,105404,,Andhra Bank
SO227560,16923,Cash,02-10-2022,P7560,93800,,NetCash
SO227561,17575,CreditCard,02-10-2022,P7561,57102,LDB8461,Axis
SO227562,16764,DebitCard,02-10-2022,P7562,152499,,Canara Bank
SO227563,14496,BankTransfer,02-10-2022,P7563,124500,,Axis
SO227564,14883,DebitCard,02-10-2022,P7564,68999,,Andhra Bank
SO227565,15717,UPI,02-10-2022,P7565,24150,LDB8465,Canara Bank
SO227566,12264,AutoDebitEMI,02-10-2022,P7566,39127.8,LDB8466,HDFC
SO227567,13851,BankTransfer,02-10-2022,P7567,70500,,Canara Bank
SO227568,13433,BankTransfer,02-10-2022,P7568,287000,,Canara Bank
SO227569,14649,CreditCard,02-10-2022,P7569,28971,LDB8469,Axis
SO227570,15358,UPI,02-10-2022,P7570,21150,LDB8470,ICICI
SO227571,16608,UPI,02-10-2022,P7571,10200,LDB8471,Axis
SO227572,17987,BankTransferEMI,02-10-2022,P7572,27643.2,LDB8472,ICICI
SO227573,14686,UPI,02-10-2022,P7573,29547,LDB8473,ICICI
SO227574,13953,UPI,02-10-2022,P7574,54621,LDB8474,Andhra Bank
SO227575,12176,AutoDebitEMI,02-10-2022,P7575,24300,LDB8475,Canara Bank
SO227576,14376,BankTransfer,02-10-2022,P7576,108000,,HDFC
SO227577,16313,DebitCard,02-10-2022,P7577,62840,,Canara Bank
SO227578,12166,AutoDebitEMI,02-10-2022,P7578,57750,LDB8478,Axis
SO227579,11279,CreditCard,02-10-2022,P7579,20550,LDB8479,Canara Bank
SO227580,17131,UPI,03-10-2022,P7580,15900,LDB8480,Canara Bank
SO227581,17942,BankTransferEMI,03-10-2022,P7581,21300,LDB8481,Canara Bank
SO227582,12719,DebitCard,03-10-2022,P7582,88490,,ICICI
SO227583,16224,DebitCard,03-10-2022,P7583,198000,,Canara Bank
SO227584,11563,UPI,03-10-2022,P7584,26400,LDB8484,Canara Bank
SO227585,14527,UPI,03-10-2022,P7585,24450,LDB8485,Andhra Bank
SO227586,16251,DebitCard,03-10-2022,P7586,68500,,ICICI
SO227587,11984,CreditCard,03-10-2022,P7587,25050,LDB8487,ICICI
SO227588,12571,BankTransferEMI,03-10-2022,P7588,23085,LDB8488,Axis
SO227589,17793,UPI,03-10-2022,P7589,27000,LDB8489,Andhra Bank
SO227590,15126,AutoDebitEMI,03-10-2022,P7590,19350,LDB8490,HDFC
SO227591,16409,DebitCard,03-10-2022,P7591,92144,,Andhra Bank
SO227592,12884,BankTransferEMI,03-10-2022,P7592,22350,LDB8492,Canara Bank
SO227593,15050,AutoDebitEMI,03-10-2022,P7593,28200,LDB8493,ICICI
SO227594,11578,BankTransfer,03-10-2022,P7594,68450,,Axis
SO227595,15598,AutoDebitEMI,03-10-2022,P7595,16605.6,LDB8495,Canara Bank
SO227596,11872,CreditCard,03-10-2022,P7596,20541,LDB8496,Andhra Bank
SO227597,17530,CreditCard,03-10-2022,P7597,44400,LDB8497,Canara Bank
SO227598,12182,BankTransfer,03-10-2022,P7598,68240,,HDFC
SO227599,13468,AutoDebitEMI,03-10-2022,P7599,19923.6,LDB8499,Canara Bank
SO227600,16620,CreditCard,03-10-2022,P7600,18507,LDB8500,Andhra Bank
SO227601,12903,UPI,03-10-2022,P7601,54750,LDB8501,Canara Bank
SO227602,12969,BankTransferEMI,03-10-2022,P7602,21750,LDB8502,Andhra Bank
SO227603,12936,CreditCard,03-10-2022,P7603,33000,LDB8503,ICICI
SO227604,14347,UPI,03-10-2022,P7604,22650,LDB8504,HDFC
SO227605,12252,AutoDebitEMI,03-10-2022,P7605,20850,LDB8505,Andhra Bank
SO227606,17064,AutoDebitEMI,03-10-2022,P7606,23394.3,LDB8506,HDFC
SO227607,17897,AutoDebitEMI,03-10-2022,P7607,25050,LDB8507,HDFC
SO227608,12649,CreditCard,04-10-2022,P7608,39049.2,LDB8508,Andhra Bank
SO227609,13725,BankTransfer,04-10-2022,P7609,70420,,Canara Bank
SO227610,11740,BankTransfer,04-10-2022,P7610,82730,,Canara Bank
SO227611,11133,BankTransfer,04-10-2022,P7611,132500,,HDFC
SO227612,14031,Cash,04-10-2022,P7612,190500,,NetCash
SO227613,17537,AutoDebitEMI,04-10-2022,P7613,44250,LDB8513,ICICI
SO227614,15325,AutoDebitEMI,04-10-2022,P7614,19050,LDB8514,Canara Bank
SO227615,17342,DebitCard,04-10-2022,P7615,148000,,Canara Bank
SO227616,14604,BankTransfer,04-10-2022,P7616,69020,,HDFC
SO227617,17534,AutoDebitEMI,04-10-2022,P7617,14700,LDB8517,ICICI
SO227618,15979,Cash,04-10-2022,P7618,190500,,NetCash
SO227619,14667,Cash,04-10-2022,P7619,182000,,NetCash
SO227620,13870,Cash,04-10-2022,P7620,86040,,NetCash
SO227621,15887,Cash,04-10-2022,P7621,85930,,NetCash
SO227622,16783,BankTransferEMI,04-10-2022,P7622,34950,LDB8522,ICICI
SO227623,14264,UPI,04-10-2022,P7623,21936,LDB8523,HDFC
SO227624,13386,AutoDebitEMI,04-10-2022,P7624,27600,LDB8524,HDFC
SO227625,15058,BankTransferEMI,04-10-2022,P7625,20100,LDB8525,HDFC
SO227626,13132,AutoDebitEMI,04-10-2022,P7626,53250,LDB8526,Canara Bank
SO227627,16163,AutoDebitEMI,04-10-2022,P7627,33199.5,LDB8527,Axis
SO227628,14509,Cash,04-10-2022,P7628,306000,,NetCash
SO227629,13148,BankTransfer,04-10-2022,P7629,109500,,HDFC
SO227630,12362,DebitCard,04-10-2022,P7630,95470,,HDFC
SO227631,14969,DebitCard,04-10-2022,P7631,75500,,ICICI
SO227632,14189,UPI,04-10-2022,P7632,22659,LDB8532,Canara Bank
SO227633,16691,BankTransfer,04-10-2022,P7633,77499,,Axis
SO227634,15275,BankTransfer,04-10-2022,P7634,85090,,Axis
SO227635,15459,UPI,04-10-2022,P7635,56250,LDB8535,Andhra Bank
SO227636,11800,BankTransfer,05-10-2022,P7636,182900,,HDFC
SO227637,14895,AutoDebitEMI,05-10-2022,P7637,57150,LDB8537,HDFC
SO227638,14964,UPI,05-10-2022,P7638,82800,LDB8538,Axis
SO227639,12838,BankTransferEMI,05-10-2022,P7639,23550,LDB8539,ICICI
SO227640,16492,Cash,05-10-2022,P7640,91644,,NetCash
SO227641,11371,BankTransfer,05-10-2022,P7641,281000,,Axis
SO227642,12780,AutoDebitEMI,05-10-2022,P7642,56400,LDB8542,Axis
SO227643,14745,DebitCard,05-10-2022,P7643,124650,,Axis
SO227644,12323,DebitCard,05-10-2022,P7644,66412,,ICICI
SO227645,13320,AutoDebitEMI,05-10-2022,P7645,84300,LDB8545,Andhra Bank
SO227646,15181,Cash,05-10-2022,P7646,108000,,NetCash
SO227647,15238,CreditCard,05-10-2022,P7647,39199.2,LDB8547,Axis
SO227648,16900,DebitCard,05-10-2022,P7648,123000,,Andhra Bank
SO227649,16465,DebitCard,05-10-2022,P7649,188000,,Axis
SO227650,16440,Cash,05-10-2022,P7650,82500,,NetCash
SO227651,17412,BankTransfer,05-10-2022,P7651,189840,,Canara Bank
SO227652,17669,UPI,05-10-2022,P7652,37164.9,LDB8552,ICICI
SO227653,13597,AutoDebitEMI,05-10-2022,P7653,39199.2,LDB8553,HDFC
SO227654,12434,BankTransfer,05-10-2022,P7654,69000,,Axis
SO227655,13832,Cash,05-10-2022,P7655,81000,,NetCash
SO227656,14809,CreditCard,05-10-2022,P7656,18357,LDB8556,Andhra Bank
SO227657,15303,CreditCard,05-10-2022,P7657,29700,LDB8557,Axis
SO227658,12253,AutoDebitEMI,05-10-2022,P7658,13141.2,LDB8558,ICICI
SO227659,16155,UPI,05-10-2022,P7659,33900,LDB8559,HDFC
SO227660,14859,BankTransfer,05-10-2022,P7660,66440,,Canara Bank
SO227661,14372,DebitCard,05-10-2022,P7661,80999,,Canara Bank
SO227662,12407,CreditCard,05-10-2022,P7662,20685,LDB8562,Axis
SO227663,14850,BankTransfer,05-10-2022,P7663,111165,,ICICI
SO227664,17370,DebitCard,06-10-2022,P7664,178000,,Axis
SO227665,13215,DebitCard,06-10-2022,P7665,54000,,Andhra Bank
SO227666,15234,CreditCard,06-10-2022,P7666,22950,LDB8566,Axis
SO227667,14136,AutoDebitEMI,06-10-2022,P7667,35100,LDB8567,HDFC
SO227668,16130,Cash,06-10-2022,P7668,67500,,NetCash
SO227669,14356,BankTransfer,06-10-2022,P7669,71750,,HDFC
SO227670,12517,DebitCard,06-10-2022,P7670,277000,,HDFC
SO227671,11901,CreditCard,06-10-2022,P7671,21300,LDB8571,ICICI
SO227672,16065,UPI,06-10-2022,P7672,34950,LDB8572,Andhra Bank
SO227673,11377,UPI,06-10-2022,P7673,39900,LDB8573,ICICI
SO227674,17606,DebitCard,06-10-2022,P7674,73980,,Andhra Bank
SO227675,13360,DebitCard,06-10-2022,P7675,116500,,ICICI
SO227676,11406,BankTransfer,06-10-2022,P7676,97750,,HDFC
SO227677,15738,UPI,06-10-2022,P7677,34350,LDB8577,Andhra Bank
SO227678,14855,DebitCard,06-10-2022,P7678,93800,,ICICI
SO227679,15276,BankTransfer,06-10-2022,P7679,115500,,Andhra Bank
SO227680,12732,AutoDebitEMI,06-10-2022,P7680,20700,LDB8580,ICICI
SO227681,12317,AutoDebitEMI,06-10-2022,P7681,27600,LDB8581,Axis
